topic,term,weight
497,electronic band structure,0.442136287689209
497,single crystal elastic,0.4338473975658417
497,crystal elastic,0.42492449283599854
497,optical parameters,0.4197359085083008
497,structural elastic,0.41863924264907837
497,band structure calculations,0.4175689220428467
498,magnetic interactions,0.5767655372619629
498,dzyaloshinskii moriya interactions,0.5381147265434265
498,dzyaloshinskii moriya interaction,0.532762348651886
498,spin structures,0.5238214731216431
498,spin textures,0.47740525007247925
498,spin orbit coupling,0.47258326411247253
498,magnetic states,0.47251930832862854
498,interlayer dzyaloshinskii moriya,0.47047048807144165
498,effect dzyaloshinskii moriya,0.4323602318763733
498,magnetic anisotropy,0.4307543635368347
499,bromine isotope fractionation,0.6396661996841431
499,chlorine bromine isotope,0.6065800786018372
499,isotope fractionation,0.6016049385070801
499,bromine isotope,0.601433515548706
499,intermolecular isotope fractionation,0.5966298580169678
499,isotope ratios,0.5924203395843506
499,isotope fractionations,0.5777043700218201
499,ion isotope,0.5279980301856995
499,intermolecular isotope,0.5157337784767151
499,boron atom,0.3536721169948578
500,graphene casimir,0.7951148748397827
500,casimir force graphene,0.781376838684082
500,thermal casimir,0.6305780410766602
500,interaction graphene,0.6156752109527588
500,graphene described,0.6061753630638123
500,thermal effect casimir,0.6026059985160828
500,dirac graphene,0.6006772518157959
500,atoms graphene,0.5956208109855652
500,casimir physics,0.5896931886672974
500,graphene graphene,0.5804099440574646
501,step dynamics,0.5551942586898804
501,induced step bunching,0.5359423160552979
501,step step interactions,0.5310772657394409
501,step density,0.5149977207183838
501,step interactions,0.4947654604911804
501,step permeability,0.4483577013015747
501,step bunching,0.44486385583877563
501,step barrier,0.4376537799835205
501,atomic steps,0.4326229691505432
501,bunching process,0.4259636104106903
502,sodium cobaltates coo,0.4913088381290436
502,hexagonal superlattice,0.4596782326698303
502,magnetic order,0.4553601145744324
502,simple hexagonal superlattice,0.4530763030052185
502,magnetic susceptibilities,0.44780051708221436
502,ordering ions coo,0.4425027072429657
502,magnetism coo,0.4395463466644287
502,sodium cobaltates,0.43374305963516235
502,superlattice ordering,0.413821280002594
502,magnetic susceptibility,0.4127281904220581
503,photoinduced charge dynamics,0.4612024426460266
503,charge dynamics,0.4601042866706848
503,charge order,0.41869089007377625
503,organic conductors,0.4087989330291748
503,charge spin,0.3992525339126587
503,charge glass,0.39476317167282104
503,insulator metal,0.3931819796562195
503,hhg mott insulators,0.384061336517334
503,dimensional mott insulators,0.3792925477027893
503,photoinduced charge,0.3572261929512024
504,anderson localization light,0.7609584927558899
504,phenomenon anderson localization,0.6836703419685364
504,transverse anderson localization,0.6739861369132996
504,anderson localization disordered,0.634036660194397
504,anderson localization,0.6294538378715515
504,anderson localized modes,0.6061307191848755
504,transverse localization light,0.5373550653457642
504,localized light,0.5299688577651978
504,light localization,0.5290399789810181
504,propagation light,0.5188453793525696
505,muon spectrometer atlas,0.6003507375717163
505,muon detectors,0.5905594229698181
505,atlas muon spectrometer,0.5827182531356812
505,muon detector,0.5623594522476196
505,atlas detector,0.5433976054191589
505,high luminosity lhc,0.5339829921722412
505,luminosity lhc,0.530055820941925
505,luminosity lhc lhc,0.5268074870109558
505,drift tube chambers,0.5217535495758057
505,detector large hadron,0.5187057256698608
506,soft glassy rheology,0.6713520288467407
506,soft glassy materials,0.6147921681404114
506,rheology soft,0.5853253602981567
506,glassy rheology,0.5836400985717773
506,aging soft glassy,0.5698853731155396
506,soft glassy material,0.5644926428794861
506,glassy materials,0.5374743342399597
506,rheological behavior,0.4888989329338074
506,shear stress,0.4880663752555847
506,soft glassy,0.47298091650009155
507,quantum monte carlo,0.5282047986984253
507,quantum monte,0.4907388389110565
507,time quantum monte,0.4502786695957184
507,monte carlo data,0.43691813945770264
507,carlo data,0.4047638177871704
507,analytical continuation,0.3864934742450714
507,stochastic analytic continuation,0.3462620973587036
507,quantum body,0.34591421484947205
507,imaginary time correlation,0.33462005853652954
507,time correlation functions,0.3133144974708557
508,single molecule magnets,0.7293068170547485
508,single molecule magnet,0.7211776971817017
508,molecule magnets,0.7061514258384705
508,molecule magnet,0.6970932483673096
508,molecular magnets,0.6802636981010437
508,molecular magnet,0.6789842844009399
508,molecule magnet smm,0.6240178346633911
508,molecule magnets smms,0.6237956285476685
508,molecular nanomagnets,0.6216245293617249
508,quantum tunneling magnetization,0.6063067317008972
509,electron lasers,0.5740054845809937
509,brightness electron beams,0.5604207515716553
509,brightness electron beam,0.5541198253631592
509,electron beam,0.5456551313400269
509,electron laser,0.5429300665855408
509,electron beams,0.5331423282623291
509,high brightness electron,0.5205227136611938
509,beam emittance,0.5101250410079956
509,synchrotron radiation csr,0.5045071840286255
509,accelerator science technology,0.4967619776725769
510,gel elasticity,0.5852808356285095
510,dynamics gel,0.5839998722076416
510,gel structure,0.5647059082984924
510,soft particulate gels,0.5592260360717773
510,response colloidal gels,0.5296688079833984
510,attractive colloidal gels,0.5247700810432434
510,colloidal gels,0.5191290378570557
510,gel formation,0.5189988613128662
510,gels colloidal,0.5173909068107605
510,particulate gels,0.5149636268615723
511,molecular line lists,0.5420272946357727
511,line list available,0.4668852686882019
511,line lists available,0.45590677857398987
511,line list,0.44108009338378906
511,presented line list,0.4157089591026306
511,line lists,0.41536957025527954
511,molecular line,0.4026557207107544
511,new line list,0.3987792134284973
511,vibrational energy levels,0.3956443965435028
511,energy surface pes,0.3567582368850708
512,earth doped crystals,0.5829755067825317
512,ion doped crystals,0.5579590201377869
512,ion doped crystal,0.5540561676025391
512,rare earth ions,0.5310220122337341
512,rare earth ion,0.5280600786209106
512,earth ions doped,0.5061618089675903
512,earth ion doped,0.4937404692173004
512,rare earth elements,0.488351047039032
512,optical quantum memories,0.4644636809825897
512,doped crystals,0.4596163034439087
513,eigenstate thermalization,0.7329836487770081
513,eigenstate thermalization hypothesis,0.7137560844421387
513,satisfy eigenstate thermalization,0.7105135917663574
513,weak eigenstate thermalization,0.7032217383384705
513,version eigenstate thermalization,0.6980654001235962
513,eigenstate thermal,0.6937015056610107
513,thermalization quantum,0.6891071796417236
513,quantum thermalization,0.6785568594932556
513,thermal states,0.62598717212677
513,thermalization isolated quantum,0.6124705076217651
514,spin seebeck effects,0.74416184425354
514,spin seebeck effect,0.730133593082428
514,seebeck effect spin,0.7111341953277588
514,spin seebeck current,0.7056830525398254
514,longitudinal spin seebeck,0.6802060604095459
514,spin seebeck coefficient,0.6575918197631836
514,transverse spin seebeck,0.6205538511276245
514,spin hall magnetoresistance,0.6152209639549255
514,magnon spin current,0.6127710342407227
514,thermal spin,0.6119918823242188
515,optomechanical crystal cavity,0.6708064675331116
515,nanobeam optomechanical crystals,0.6699536442756653
515,nanobeam optomechanical,0.6656773090362549
515,cavity optomechanics,0.6549676060676575
515,cavity optomechanical,0.6412299871444702
515,silicon optomechanical crystal,0.6376562118530273
515,optical mechanical modes,0.6244874000549316
515,silicon optomechanical,0.6242712736129761
515,optomechanical cavity,0.6224409341812134
515,optomechanical resonators,0.6141903400421143
516,topological quantum computing,0.7493864893913269
516,topological quantum computation,0.7331795692443848
516,topological quantum computer,0.7249459028244019
516,topological quantum,0.6690413355827332
516,universal quantum computation,0.5766665935516357
516,quantum computation scheme,0.5699354410171509
516,quantum hall,0.5566542744636536
516,quantum computer,0.5526859760284424
516,non abelian braiding,0.5524293184280396
516,non abelian topological,0.5505644679069519
517,boron nitride nanosheets,0.6789393424987793
517,boron nitride nanostructures,0.6559379696846008
517,boron nitride nanomesh,0.6068418025970459
517,hexagonal boron nitride,0.5782349109649658
517,boron nitride hbn,0.5744562149047852
517,amorphous boron nitride,0.5689753293991089
517,boron nitride monolayer,0.552478015422821
517,boron nitride sheet,0.528974711894989
517,atomically boron nitride,0.5164816379547119
517,nitride nanosheets,0.50826096534729
518,superconductor hybrid nanowires,0.7062976360321045
518,superconductor nanowire,0.6709089279174805
518,insb nanowires,0.643798828125
518,pbte nanowires,0.6430909633636475
518,semiconductor superconductor devices,0.6416785717010498
518,semiconductor nanowires,0.6306582689285278
518,semiconductor nanowire,0.6271123290061951
518,semiconductor superconductor,0.6237887144088745
518,superconductor semiconductor,0.6194236278533936
518,inassb nanowires,0.5947628021240234
519,charge transfer dna,0.6502152681350708
519,charge transport dna,0.6281901597976685
519,dna electronic,0.5615710616111755
519,conductance dna,0.5463182926177979
519,electronic dna,0.5455784797668457
519,transfer dna,0.5279370546340942
519,dna nanoelectronics,0.5154442191123962
519,interactions dna,0.5057426691055298
519,dna dimers,0.5003250241279602
519,transport dna,0.49824124574661255
520,spinless falicov kimball,0.4988221526145935
520,excitonic insulator state,0.47265756130218506
520,excitonic insulator phase,0.4684390127658844
520,insulator transitions,0.45157676935195923
520,dimensional falicov kimball,0.42799776792526245
520,falicov kimball extended,0.42695197463035583
520,falicov kimball presence,0.42473071813583374
520,extended falicov kimball,0.4243957996368408
520,dimensional spinless falicov,0.40171974897384644
520,insulator transition,0.40113720297813416
521,fermi polarons,0.6354737877845764
521,fermi polaron,0.6081734299659729
521,polaron molecule transition,0.584878146648407
521,repulsive fermi polaron,0.5745618939399719
521,fermi polaron problem,0.5685431957244873
521,polaron molecule,0.5671318769454956
521,polarized fermi,0.5663907527923584
521,transition polaron,0.5552106499671936
521,polaron states,0.5505621433258057
521,exciton polarons,0.504001259803772
522,anisotropic compact stars,0.6526987552642822
522,compact stars,0.5888363718986511
522,compact star,0.5700201988220215
522,stellar objects,0.5345194339752197
522,einstein field equations,0.45269542932510376
522,theory gravity,0.4411948323249817
522,general relativity,0.4347342848777771
522,solutions einstein field,0.42231976985931396
522,neutron stars,0.41744381189346313
522,kinds metric solutions,0.40571630001068115
523,seismic waveform inversion,0.5807663202285767
523,seismic data,0.5660263299942017
523,seismic inversion,0.5297662019729614
523,seismic modeling,0.5291072726249695
523,conventional waveform inversion,0.5238624811172485
523,seismic waveform,0.5001596808433533
523,wave inversion,0.4921920597553253
523,data inversion,0.4877355694770813
523,waveform inversion,0.48584628105163574
523,waveform inversion fwi,0.4781845211982727
524,quantum information entropies,0.5386285781860352
524,wigner functions,0.5334238409996033
524,shannon quantum information,0.5295782685279846
524,shannon quantum,0.5233327150344849
524,wigner function formalism,0.5221424698829651
524,quantum harmonic oscillator,0.5097371339797974
524,wigner phase space,0.5074030160903931
524,wigner distribution function,0.47671008110046387
524,wigner function,0.4752003848552704
524,wigner distribution,0.4673205614089966
525,electro elastic,0.4788583815097809
525,electro mechanical,0.47458550333976746
525,nano electro mechanical,0.43106505274772644
525,magneto electro elastic,0.4099915325641632
525,free vibration,0.4050377607345581
525,elastic nano,0.38190487027168274
525,static bending,0.3713746964931488
525,bending stiffness,0.36046794056892395
525,timoshenko beam,0.3548555076122284
525,strain driven,0.3465402126312256
526,mixed spin ising,0.6050388813018799
526,spin spin ising,0.6020830273628235
526,spin ising,0.5645516514778137
526,mixed spin spin,0.5533493757247925
526,spin ising decorated,0.5482676029205322
526,lattice ising,0.5329195261001587
526,mixed spin,0.5293593406677246
526,antiferromagnetic ising,0.5231495499610901
526,spin resistivity,0.5199081897735596
526,spin spin,0.5165815949440002
527,graphene mos heterostructures,0.7964174747467041
527,graphene mos heterostructure,0.7955341339111328
527,graphene heterostructures,0.7419431805610657
527,graphene mos nanosheets,0.7393901348114014
527,graphene mos,0.7307524681091309
527,graphene mos layers,0.7262094020843506
527,heterostructures graphene,0.7190170288085938
527,mos graphene,0.7111384868621826
527,graphene mos van,0.6860105395317078
527,interface graphene mos,0.6787223219871521
528,liquid crystalline elastomers,0.7845429182052612
528,liquid crystal elastomers,0.7775413990020752
528,liquid crystal elastomer,0.7498542070388794
528,crystalline elastomers,0.7137066125869751
528,crystal elastomers,0.6824249625205994
528,nematic elastomers,0.6764072179794312
528,nematic elastomer sheets,0.651719331741333
528,crystal elastomer,0.635280191898346
528,nematic elastomer,0.6256799101829529
528,crystalline elastomers lces,0.5824541449546814
529,ion recombination,0.5890225172042847
529,electron ion recombination,0.5625734329223633
529,astrophysical plasmas,0.5573338270187378
529,dielectronic recombination rate,0.5505760908126831
529,astrophysical plasma,0.5486383438110352
529,plasma modeling,0.5169625282287598
529,ionization stages,0.5017066597938538
529,recombination data,0.4964725375175476
529,ion merged beams,0.4933953285217285
529,dielectronic recombination,0.479789137840271
530,hilliard type equations,0.6671082377433777
530,hilliard equations,0.6481355428695679
530,cahn hilliard equations,0.6425036191940308
530,hilliard navier stokes,0.6147955656051636
530,cahn hilliard equation,0.5909178256988525
530,hilliard equation,0.5886350870132446
530,coupled cahn hilliard,0.5856127738952637
530,stokes cahn hilliard,0.574966549873352
530,hilliard phase,0.5480470657348633
530,cahn hilliard phase,0.5422978401184082
531,hbn spin defects,0.6818760633468628
531,spin defects hbn,0.6787370443344116
531,sensing spin defects,0.6480228304862976
531,defects hbn quantum,0.6122325658798218
531,vacancy spin defects,0.5812743902206421
531,active spin defects,0.5641507506370544
531,boron vacancy spin,0.5586386322975159
531,state spin defects,0.554462194442749
531,spin defects,0.553557276725769
531,spin defects hexagonal,0.547276496887207
532,singlet exciton fission,0.6835706233978271
532,dynamics singlet fission,0.6415063142776489
532,process singlet fission,0.6389545798301697
532,theory singlet fission,0.6348954439163208
532,efficient singlet fission,0.6314585208892822
532,singlet fission process,0.6294397115707397
532,singlet fission,0.6278561353683472
532,intramolecular singlet fission,0.62529456615448
532,exciton fission,0.6224247813224792
532,singlet fission tetracene,0.6195040941238403
533,bis superconductors,0.6148679256439209
533,superconducting bis,0.6084115505218506
533,bis superconductor,0.6002953052520752
533,bulk superconductivity,0.5800377726554871
533,bulk superconductivity observed,0.5779983997344971
533,layered superconductor lao,0.5545936226844788
533,layered superconductors,0.5517190098762512
533,superconducting transition temperature,0.541827380657196
533,superconductor lao,0.5411940813064575
533,superconductivity observed,0.5330402255058289
534,structure glasses,0.6457319259643555
534,glass structure,0.589997410774231
534,glass composition,0.5555638074874878
534,glasses described chemically,0.5472249984741211
534,glasses composition,0.5446243286132812
534,doped phosphate glasses,0.4948785901069641
534,glass samples,0.4893372654914856
534,chalcogenide glasses,0.48817214369773865
534,glass network,0.4824923276901245
534,glasses prepared,0.4697635769844055
535,learning flow control,0.7060311436653137
535,flow control strategies,0.658359944820404
535,flow control,0.651449978351593
535,flow control strategy,0.6496004462242126
535,active flow control,0.5691704750061035
535,flow control problems,0.5646161437034607
535,loop flow control,0.5391192436218262
535,learning control,0.5342715382575989
535,flow control afc,0.5168756246566772
535,deep reinforcement learning,0.5050320625305176
536,free quantum monte,0.6031513214111328
536,quantum monte,0.6027480363845825
536,quantum monte carlo,0.5780641436576843
536,sign problem quantum,0.5708564519882202
536,determinantal quantum monte,0.5681571960449219
536,field quantum monte,0.5378738045692444
536,determinant quantum monte,0.5146104097366333
536,quantum body,0.5072337985038757
536,fermionic sign problem,0.5054206252098083
536,problem free quantum,0.501833438873291
537,magma mantle,0.626147985458374
537,magma mantle dynamics,0.6236616373062134
537,basaltic melt,0.5805745124816895
537,mantle dynamics,0.5712733864784241
537,carbonated mantle,0.5267408490180969
537,mantle melting,0.5262996554374695
537,continental crust,0.5115127563476562
537,molten rocks,0.49577391147613525
537,volcanic activity,0.493425190448761
537,partially molten rocks,0.49092981219291687
538,temperature spin transport,0.6755651831626892
538,spin transport easy,0.6587268114089966
538,spin transport,0.6541335582733154
538,diffusive spin transport,0.6181602478027344
538,ballistic spin transport,0.6134333610534668
538,finite temperature spin,0.5896815061569214
538,spin conductance,0.5880002379417419
538,high temperature spin,0.5746937990188599
538,like spin transport,0.5670989751815796
538,spin diffusion,0.5665501952171326
539,isotope shift spectroscopy,0.7787611484527588
539,isotope shift measurements,0.7450047731399536
539,measurements isotope shifts,0.7147796154022217
539,isotope shifts transition,0.6726098656654358
539,isotope shifts,0.6627647876739502
539,isotope shift,0.655597448348999
539,measurements isotope,0.6555340886116028
539,measured isotope,0.6467418670654297
539,isotope shifts hyperfine,0.6270869374275208
539,stable isotopes,0.592254638671875
540,magnetic kagome lattice,0.654769778251648
540,topological kagome magnet,0.651904821395874
540,magnetic kagome materials,0.601482093334198
540,ferromagnetic kagome,0.5810800790786743
540,kagome magnets,0.5656334161758423
540,magnetism kagome,0.5612878203392029
540,magnetic kagome,0.5501977205276489
540,topological quantum materials,0.5304188132286072
540,kagome magnet,0.5286092758178711
540,magnetic states,0.5187141299247742
541,topological superconductors,0.7205878496170044
541,superconducting topological states,0.7198930978775024
541,topological superconducting,0.7086055278778076
541,intrinsic topological superconductors,0.7004655599594116
541,superconducting topological,0.6946183443069458
541,topological superconductor,0.6907028555870056
541,realize topological superconductivity,0.6844712495803833
541,superconductivity topological surface,0.6831691265106201
541,superconductor topological,0.680793046951294
541,superconductivity topological,0.6789899468421936
542,organic light emitting,0.6957297325134277
542,emitting diodes oled,0.6906331777572632
542,emitting diodes oleds,0.6870307922363281
542,emitting diode oled,0.6682153940200806
542,efficient organic light,0.6271634101867676
542,organic semiconductors,0.6153440475463867
542,organic semiconductor,0.6031029224395752
542,diodes oled,0.5911564826965332
542,diodes oleds,0.5911020040512085
542,light emitting diodes,0.5783557295799255
543,lasing modes,0.6957589387893677
543,new lasing modes,0.6864781975746155
543,feedback random lasing,0.6738638877868652
543,random laser modes,0.6732248067855835
543,threshold lasing modes,0.6580301523208618
543,theory random lasing,0.6522181034088135
543,lasing mode,0.6300454139709473
543,number lasing modes,0.6219041347503662
543,multi mode lasing,0.6199942231178284
543,random lasing,0.6190019845962524
544,silicon photonics,0.6905642747879028
544,integrated photonic devices,0.6853175163269043
544,photonic integrated circuits,0.6847130060195923
544,integrated photonic circuits,0.6748931407928467
544,silicon nitride photonic,0.6379863023757935
544,silicon photonic,0.6300380229949951
544,photonic integrated circuit,0.6249395608901978
544,integrated photonics,0.622143566608429
544,photonic devices,0.6201152801513672
544,chip optical,0.5957942605018616
545,interlayer sliding ferroelectricity,0.6851773262023926
545,sliding ferroelectrics,0.6839348077774048
545,sliding ferroelectricity,0.6629621386528015
545,sliding ferroelectric,0.6601811647415161
545,control sliding ferroelectricity,0.6541391611099243
545,called sliding ferroelectricity,0.6094183921813965
545,ferroelectricity switching,0.5825110673904419
545,ferroelectric switching,0.5743736028671265
545,ferroelectric devices,0.5675963163375854
545,ferroelectric semiconductor,0.5610897541046143
546,structure magnetic,0.5913578271865845
546,structural magnetic,0.5832086801528931
546,magnetic structure,0.5449681282043457
546,ferromagnetic antiferromagnetic,0.46209999918937683
546,magnetostructural transformation,0.45700928568840027
546,magnetic phase,0.4459683895111084
546,microscopy calorimetric magnetic,0.43603038787841797
546,magneto caloric,0.43569087982177734
546,calorimetric magnetic,0.4354592263698578
546,ferromagnetic interactions,0.431946337223053
547,condensate photons,0.6839264631271362
547,condensation photons,0.6771407127380371
547,photon bose,0.6737231016159058
547,photon condensate,0.6672954559326172
547,photon condensates,0.6609176397323608
547,condensation bec photons,0.6608301997184753
547,photon gases,0.6530157327651978
547,photon gas dye,0.6462494134902954
547,thermo optic photon,0.6421726942062378
547,photon gas,0.6390180587768555
548,interacting anyons,0.5217848420143127
548,fermionic anyons,0.5124194622039795
548,statistics anyons,0.5029638409614563
548,physics anyons,0.4833126366138458
548,anyon fermion mapping,0.46334806084632874
548,anyonic statistics,0.4493700861930847
548,statistical interactions,0.43611329793930054
548,anyons confined,0.43103456497192383
548,hard core anyons,0.426788866519928
548,dimensional anyons,0.4260469079017639
549,earth core conditions,0.6489189863204956
549,conditions earth core,0.619104266166687
549,core mantle,0.6158477663993835
549,core mantle boundary,0.5963786840438843
549,core convection,0.5957232713699341
549,flux core mantle,0.5894242525100708
549,earth inner core,0.5724543333053589
549,core conditions,0.5718721151351929
549,core outer core,0.5717102885246277
549,mantle conditions,0.562546968460083
550,cancer stem cells,0.5844722390174866
550,cancer stem cell,0.5810319185256958
550,cancer cells,0.4906211495399475
550,cancer cell,0.4795379936695099
550,cancer stem,0.4701671004295349
550,cancer research,0.4556341767311096
550,tumor microenvironment,0.44640660285949707
550,stem cells,0.4454599916934967
550,tumor cells,0.4451616406440735
550,breast cancer cells,0.44156622886657715
551,bio inspired underwater,0.519169270992279
551,swimming efficiency,0.5088869333267212
551,swimming performance,0.5025250911712646
551,swimming speed,0.4857810139656067
551,robotic fish,0.48221033811569214
551,fish swimming,0.46239036321640015
551,underwater robots,0.4590650796890259
551,upward swimming,0.4566440284252167
551,locomotory gaits,0.45523881912231445
551,swimming fish,0.44633346796035767
552,metal carbides mxenes,0.6916318535804749
552,synthesized mxenes,0.6540848016738892
552,surface chemistry mxenes,0.6466333866119385
552,materials mxenes,0.6264907121658325
552,carbides nitrides mxenes,0.6260067224502563
552,chemistry mxenes,0.6255720853805542
552,carbide nitride mxenes,0.6152486801147461
552,carbides mxenes,0.6141608953475952
552,transition metal carbides,0.5961861610412598
552,functionalized mxenes,0.5957837104797363
553,optical second harmonic,0.6379498243331909
553,second harmonic generation,0.5840754508972168
553,second harmonic light,0.5812184810638428
553,nonlinear optical materials,0.5796853303909302
553,harmonic generation efficiency,0.5707452893257141
553,enhanced second harmonic,0.5600439310073853
553,harmonic generation thg,0.5581238269805908
553,harmonic light,0.556347131729126
553,fundamental second harmonic,0.5529146194458008
553,enhancement second harmonic,0.5412167310714722
554,phonon coupling superconductivity,0.7127737998962402
554,phonon mediated superconductivity,0.7006052136421204
554,electron phonon coupling,0.6328772306442261
554,electron phonon pairing,0.6192636489868164
554,theory electron phonon,0.6176996231079102
554,conventional electron phonon,0.6045256853103638
554,temperature electron phonon,0.5986793637275696
554,electron phonon interactions,0.5964316129684448
554,electron phonon interaction,0.5830550193786621
554,dynamics electron phonon,0.5824055671691895
555,coronavirus sars cov,0.6911783814430237
555,coronavirus disease covid,0.6468009948730469
555,sars cov virus,0.6409951448440552
555,coronavirus sars,0.6322365999221802
555,coronavirus disease,0.5828999280929565
555,covid pandemic,0.5558071136474609
555,disease covid,0.5360037088394165
555,cov virus,0.5279264450073242
555,sars cov,0.49281829595565796
555,sars cov spike,0.4828018844127655
556,formation amyloid fibrils,0.651717483997345
556,amyloid aggregation,0.6380696296691895
556,amyloid fibril formation,0.6312872171401978
556,form amyloid fibrils,0.6286514401435852
556,amyloid fibrils,0.6136980056762695
556,amyloid beta fibrils,0.6002001762390137
556,amyloid assembly,0.5908069014549255
556,amyloid fibril,0.5907299518585205
556,formation amyloid,0.5906091928482056
556,form amyloid,0.5688022375106812
557,inverse ising problems,0.6222440004348755
557,inverse ising,0.5503239631652832
557,inverse ising problem,0.54778653383255
557,solve inverse ising,0.5182709693908691
557,belief propagation equations,0.4512439966201782
557,susceptibility propagation algorithm,0.44922661781311035
557,belief propagation algorithm,0.44335073232650757
557,parameters ising,0.43970000743865967
557,generalized belief propagation,0.4361889660358429
557,belief propagation,0.41506895422935486
558,boron doped diamond,0.6782116293907166
558,doped nanocrystalline diamond,0.6564188003540039
558,superconducting diamond,0.6348553895950317
558,doped diamond electrodes,0.597189724445343
558,doped diamond films,0.5951507091522217
558,superconducting boron doped,0.5853564143180847
558,boron doped nanocrystalline,0.5793297290802002
558,nanocrystalline diamond films,0.577936053276062
558,doped diamond bdd,0.5731000304222107
558,superconductivity boron,0.5710079669952393
559,magnetic elastomers,0.6870784759521484
559,magnetorheological elastomers,0.6586480736732483
559,magnetic soft robots,0.6525536775588989
559,magnetoactive elastomer,0.6395210027694702
559,magneto mechanical,0.6376514434814453
559,magnetorheological elastomer,0.6372680068016052
559,soft magnetic material,0.6327687501907349
559,magneto elastic,0.6243215799331665
559,magnetic gels elastomers,0.624101996421814
559,magnetic soft,0.6093463897705078
560,dynamics colloidal,0.6391674876213074
560,dynamics colloidal particles,0.6390750408172607
560,colloidal dynamics,0.6263384222984314
560,transport colloidal particles,0.5896947979927063
560,motion colloidal particles,0.5874353647232056
560,interacting colloidal particles,0.5800098180770874
560,interacting colloidal,0.5795221328735352
560,colloidal particles driven,0.5780547857284546
560,driven colloidal,0.5593193769454956
560,transport colloidal,0.5561075806617737
561,rpc detectors,0.6005074977874756
561,india neutrino observatory,0.5717616081237793
561,detector performance,0.5570554733276367
561,neutrino observatory,0.5566961765289307
561,rpc detector,0.5537341833114624
561,neutrino observatory ino,0.538134753704071
561,gaseous detectors,0.5306097865104675
561,plate chambers rpcs,0.5244225263595581
561,plate chamber rpc,0.5151606798171997
561,resistive plate chamber,0.5103632211685181
562,dark matter candidates,0.5703336000442505
562,dark matter objects,0.5525848865509033
562,dark matter,0.5524214506149292
562,ultralight dark matter,0.5507940649986267
562,scalar dark matter,0.5245214700698853
562,dark matter fields,0.5224550366401672
562,dark matter field,0.5213506817817688
562,field dark matter,0.5194854140281677
562,quasar absorption,0.4356217682361603
562,cosmological time,0.40580499172210693
563,accelerator optimization,0.7157992124557495
563,accelerator tuning,0.6006454229354858
563,accelerator performance,0.594811737537384
563,particle accelerator,0.5908263325691223
563,particle accelerators,0.5822571516036987
563,accelerator operation,0.57020103931427
563,accelerator facilities,0.569588303565979
563,accelerator facility,0.5575183033943176
563,industrial accelerators,0.5455072522163391
563,accelerator control,0.5376428365707397
564,ambient radiative cooling,0.7648624181747437
564,daytime radiative cooling,0.7643437385559082
564,radiative cooling,0.7610766887664795
564,cooling radiative cooling,0.741412341594696
564,space radiative cooling,0.7295278310775757
564,daytime radiative coolers,0.7189308404922485
564,radiative coolers,0.7165935039520264
564,passive radiative cooling,0.7115932106971741
564,radiative cooler,0.6918206810951233
564,cooling technologies,0.6617303490638733
565,electron affinity,0.49957042932510376
565,relativistic coupled cluster,0.49578791856765747
565,electron correlation effects,0.46256783604621887
565,electron affinities,0.45188260078430176
565,electron correlation,0.4397652745246887
565,relativistic calculations,0.43657827377319336
565,valence electron,0.4217941164970398
565,chemical elements,0.40614715218544006
565,table chemical elements,0.405991792678833
565,coupled cluster eomcc,0.3954317271709442
566,sliding graphene,0.5955040454864502
566,friction force microscopy,0.5932166576385498
566,sliding friction,0.5439529418945312
566,simulations friction,0.542403519153595
566,friction wear,0.5349544286727905
566,sliding graphite,0.5303292870521545
566,friction superlubricity,0.522843062877655
566,kinetic friction,0.5228173732757568
566,static friction,0.5131822824478149
566,friction force,0.5125686526298523
567,viscous fingering instability,0.5922170877456665
567,viscous fingering patterns,0.5746263861656189
567,viscous fingering,0.5616631507873535
567,fluid interface,0.5189270973205566
567,shaw flows,0.5003719329833984
567,fluid viscosity,0.4973127245903015
567,interface fluids,0.4952067732810974
567,viscous fingers,0.49019116163253784
567,hele shaw flows,0.4881025552749634
567,shaw flow,0.4873918890953064
568,rydberg states excitons,0.6771642565727234
568,rydberg exciton states,0.6511569619178772
568,giant rydberg excitons,0.634333610534668
568,rydberg excitons,0.6237740516662598
568,exciton spectra,0.6227370500564575
568,rydberg excitons external,0.6031642556190491
568,rydberg excitons cuprous,0.577970564365387
568,rydberg exciton,0.5765122175216675
568,excitons principal quantum,0.5716478228569031
568,exciton absorption,0.5264867544174194
569,particles suspended fluid,0.5673848390579224
569,particles flowing,0.5534641742706299
569,particles microchannel,0.515831708908081
569,particle migration,0.5096202492713928
569,particle separation,0.4921185374259949
569,particle manipulation,0.4883772134780884
569,separate particles size,0.484347403049469
569,suspended particles,0.4815974831581116
569,inertial microfluidics,0.47908878326416016
569,buoyant particles,0.4616103172302246
570,slater type orbitals,0.7037086486816406
570,slater orbitals,0.66046142578125
570,slater spinor orbitals,0.604267954826355
570,exponential type orbitals,0.5846256017684937
570,type orbitals,0.5843806266784668
570,integrals slater type,0.5507016181945801
570,atomic orbitals,0.516086995601654
570,gaussian type orbitals,0.5111408829689026
570,type orbitals stos,0.5031536221504211
570,integrals slater,0.4956129193305969
571,antarctic ozone,0.5413846969604492
571,stratospheric ozone,0.5176025629043579
571,atmospheric greenhouse,0.5128446817398071
571,lower stratospheric ozone,0.512597382068634
571,stratospheric ozone temperature,0.507516622543335
571,ozone profiles,0.4988826513290405
